treeid,stemid,tag,stemtag,quadratname,lx,ly,px,py
36147,49854,191698,1,1925,15.5,19.6,375.5,499.60001
36148,49855,191701,1,1926,11.3,0.3,371.29999,500.29999
36149,49856,191702,1,1926,11.5,0.5,371.5,500.5
36150,49857,191703,1,1926,12.8,0.1,372.79999,500.10001
36151,49858,191704,1,1926,12,1.8,372,501.79999
36152,49859,191705,1,1926,10.8,2.7,370.79999,502.70001
36153,49860,191706,1,1926,12.4,2.7,372.39999,502.70001
36154,49861,191707,1,1926,10,3.7,370,503.70001
36155,49862,191708,1,1926,13,2.4,373,502.39999
36156,49863,191709,1,1926,13.3,1.4,373.29999,501.39999
36157,49864,191710,1,1926,13.2,1.3,373.20001,501.29999
36158,49865,191711,1,1926,15.2,1.5,375.20001,501.5
36159,49866,191712,1,1926,15.4,0.8,375.39999,500.79999
36160,49867,191713,1,1926,18.9,4.4,378.89999,504.39999
36161,49868,191714,1,1926,17.4,4.4,377.39999,504.39999
36162,49869,191715,1,1926,16.3,5.8,376.29999,505.79999
36163,49870,191716,1,1926,16.8,5.6,376.79999,505.60001
36164,49871,191717,1,1926,17,5.8,377,505.79999
36165,49872,191718,1,1926,18.5,5.7,378.5,505.70001
36166,49873,191719,1,1926,17.9,6.6,377.89999,506.60001
36167,49874,191720,1,1926,15.6,6.5,375.60001,506.5
36168,49875,191721,1,1926,15.6,6.8,375.60001,506.79999
36169,49876,191722,1,1926,15.1,7.4,375.10001,507.39999
36170,49877,191723,1,1926,14.1,5.2,374.10001,505.20001
36171,49878,191724,1,1926,13.1,5.7,373.10001,505.70001
36172,49879,191725,1,1926,13.3,3.9,373.29999,503.89999
36173,49880,191726,1,1926,19.2,18.3,379.20001,518.29999
36174,49881,191727,1,1927,15.6,1.9,375.60001,521.90002
36175,49882,191728,1,1927,14.4,0.1,374.39999,520.09998
36176,49883,191729,1,1927,16.3,1.6,376.29999,521.59998
36177,49884,191730,1,1927,16,2.9,376,522.90002
36178,49885,191731,1,1927,18.2,4.6,378.20001,524.59998
36179,49886,191732,1,1927,18.8,1.1,378.79999,521.09998
36180,49887,191733,1,1927,19.2,2.9,379.20001,522.90002
36181,49888,191734,1,1927,20,4.2,380,524.20001
36182,49889,191735,1,1927,19.8,6.7,379.79999,526.70001
36183,49890,191736,1,1927,19.7,7.1,379.70001,527.09998
36184,49891,191737,1,1927,19,8.3,379,528.29999
36185,49892,191799,1,1924,19.7,17.8,379.70001,477.79999
36186,49893,193000,1,1901,8.9,1.4,368.89999,1.4
36186,49894,193000,2,1901,8.9,1.4,368.89999,1.4
36187,49895,193001,1,1901,7.9,2.9,367.89999,2.9
36188,49896,193002,1,1901,9.8,4,369.79999,4
36189,49897,193003,1,1901,9.3,7.4,369.29999,7.4
36189,49898,193003,2,1901,9.3,7.4,369.29999,7.4
36189,49899,193003,3,1901,9.3,7.4,369.29999,7.4
36189,49900,193003,4,1901,9.3,7.4,369.29999,7.4
36190,49901,193004,1,1901,8.5,7.5,368.5,7.5
36190,49902,193004,2,1901,8.5,7.5,368.5,7.5
36191,49903,193005,1,1901,6.7,9,366.70001,9
36191,49904,193005,2,1901,6.7,9,366.70001,9
36191,49905,193005,3,1901,6.7,9,366.70001,9
36192,49906,193006,1,1901,8.5,10.1,368.5,10.1
36193,49907,193007,1,1901,6.1,11.4,366.10001,11.4
36194,49908,193008,1,1901,5,12.1,365,12.1
36194,49909,193008,2,1901,5,12.1,365,12.1
36194,49910,193008,3,1901,5,12.1,365,12.1
36195,49911,193009,1,1901,4.8,11.3,364.79999,11.3
36196,49912,193010,1,1901,4.8,13.4,364.79999,13.4
36197,49913,193011,1,1901,5,13.6,365,13.6
36197,49914,193011,2,1901,5,13.6,365,13.6
36198,49915,193012,1,1901,1.5,8.9,361.5,8.9
36199,49916,193013,1,1901,1.3,9,361.29999,9
36200,49917,193014,1,1901,1.3,9.3,361.29999,9.3
36201,49918,193015,1,1901,1.6,10.5,361.60001,10.5
36201,49919,193015,2,1901,1.6,10.5,361.60001,10.5
36202,49920,193016,1,1901,2.5,15.4,362.5,15.4
36203,49921,193017,1,1901,2.8,15.7,362.79999,15.7
36204,49922,193018,1,1901,2.4,15.5,362.39999,15.5
36205,49923,193019,1,1901,1.1,16.2,361.10001,16.2
36206,49924,193020,1,1901,1.3,17.6,361.29999,17.6
36207,49925,193021,1,1901,1.6,18.5,361.60001,18.5
36208,49926,193022,1,1901,2.6,18.5,362.60001,18.5
36209,49927,193023,1,1901,0.1,18.9,360.10001,18.9
36209,49928,193023,2,1901,0.1,18.9,360.10001,18.9
36210,49929,193024,1,1901,0.1,18.2,360.10001,18.2
36211,49930,193025,1,1901,0.3,19.5,360.29999,19.5
36212,49931,193026,1,1901,2,19.4,362,19.4
36213,49932,193027,1,1901,3.7,19.6,363.70001,19.6
36214,49933,193028,1,1901,4,19.6,364,19.6
36215,49934,193029,1,1901,3.9,18.7,363.89999,18.7
36216,49935,193030,1,1901,5.3,18.1,365.29999,18.1
36217,49936,193031,1,1901,5.8,18.7,365.79999,18.7
36218,49937,193032,1,1901,7.1,18.7,367.10001,18.7
36218,49938,193032,2,1901,7.1,18.7,367.10001,18.7
36219,49939,193033,1,1901,3.9,19,363.89999,19
36219,49940,193033,2,1901,3.9,19,363.89999,19
36220,49941,193034,1,1901,8.8,19.3,368.79999,19.3
36220,49942,193034,2,1901,8.8,19.3,368.79999,19.3
36221,49943,193035,1,1901,9.5,18.8,369.5,18.8
36221,49944,193035,2,1901,9.5,18.8,369.5,18.8
36222,49945,193036,1,1901,7.7,17.5,367.70001,17.5
36223,49946,193037,1,1901,9.2,16.9,369.20001,16.9
36224,49947,193038,1,1901,7.9,15.1,367.89999,15.1
36225,49948,193039,1,1901,9.7,14.5,369.70001,14.5
36226,49949,193040,1,1901,9.2,14.2,369.20001,14.2
36226,49950,193040,2,1901,9.2,14.2,369.20001,14.2
36227,49951,193041,1,1901,7.6,14,367.60001,14
36228,49952,193042,1,1901,13.8,9.9,373.79999,9.9
36229,49953,193043,1,1901,14.4,9.9,374.39999,9.9
36230,49954,193044,1,1901,14.8,10.4,374.79999,10.4
36231,49955,193045,1,1901,14.5,10.9,374.5,10.9
36232,49956,193046,1,1901,14.6,10.9,374.60001,10.9
36233,49957,193047,1,1901,15.3,7.9,375.29999,7.9
36234,49958,193048,1,1901,15,10.3,375,10.3
36235,49959,193049,1,1901,16.4,10.8,376.39999,10.8
36236,49960,193050,1,1901,16.6,11.3,376.60001,11.3
36237,49961,193051,1,1901,16.6,11.9,376.60001,11.9
36238,49962,193052,1,1901,17.3,11.4,377.29999,11.4
36239,49963,193053,1,1901,17.4,11.7,377.39999,11.7
36239,49964,193053,2,1901,17.4,11.7,377.39999,11.7
36240,49965,193054,1,1901,18.7,11.7,378.70001,11.7
36241,49966,193055,1,1901,19.7,11.9,379.70001,11.9
36242,49967,193056,1,1901,20,12.8,380,12.8
36243,49968,193057,1,1901,19.2,13.1,379.20001,13.1
36244,49969,193058,1,1901,18,14.4,378,14.4
36245,49970,193059,1,1901,19.5,15.2,379.5,15.2
36246,49971,193060,1,1901,15.2,7.2,375.20001,7.2
36247,49972,193061,1,1901,15.5,8.4,375.5,8.4
36247,49973,193061,2,1901,15.5,8.4,375.5,8.4
36248,49974,193062,1,1901,13.4,8.2,373.39999,8.2
36249,49975,193063,1,1901,13,8.2,373,8.2
36250,49976,193064,1,1901,11.5,6.9,371.5,6.9
36251,49977,193065,1,1901,11.4,7.9,371.39999,7.9
36251,49978,193065,2,1901,11.4,7.9,371.39999,7.9
36252,49979,193066,1,1901,19.5,16.1,379.5,16.1
36253,49980,193067,1,1901,18.5,16.6,378.5,16.6
36254,49981,193068,1,1901,20,16.7,380,16.7
36255,49982,193069,1,1901,18.2,15.5,378.20001,15.5
36256,49983,193070,1,1901,18,16,378,16
36257,49984,193071,1,1901,18.2,16.4,378.20001,16.4
36258,49985,193072,1,1901,15.7,12.5,375.70001,12.5
36259,49986,193073,1,1901,15.3,12.9,375.29999,12.9
36260,49987,193074,1,1901,14.3,14.3,374.29999,14.3
36261,49988,193075,1,1901,17.1,17,377.10001,17
36261,49989,193075,2,1901,17.1,17,377.10001,17
36262,49990,193076,1,1901,17.9,19,377.89999,19
36263,49991,193077,1,1901,19.1,19.3,379.10001,19.3
36264,49992,193078,1,1901,14.6,18.3,374.60001,18.3
36264,49993,193078,2,1901,14.6,18.3,374.60001,18.3
36265,49994,193079,1,1901,16.3,18.6,376.29999,18.6
36266,49995,193080,1,1901,12.7,17.1,372.70001,17.1
36267,49996,193081,1,1902,3.9,19.7,363.89999,39.7
36268,49997,193082,1,1902,4.5,19.4,364.5,39.4
36269,49998,193083,1,1902,5,12.8,365,32.8
36269,49999,193083,2,1902,5,12.8,365,32.8
36270,50000,193084,1,1902,7.4,11.3,367.39999,31.3
36270,50001,193084,2,1902,7.4,11.3,367.39999,31.3
36271,50002,193085,1,1902,8.1,11.3,368.10001,31.3
36272,50003,193086,1,1902,8.1,12.2,368.10001,32.2
36273,50004,193087,1,1902,10.5,11.6,370.5,31.6
36274,50005,193088,1,1902,13.8,12.2,373.79999,32.2
36274,50006,193088,2,1902,13.8,12.2,373.79999,32.2
36275,50007,193089,1,1902,12.4,14.5,372.39999,34.5
36275,50008,193089,2,1902,12.4,14.5,372.39999,34.5
36275,50009,193089,3,1902,12.4,14.5,372.39999,34.5
36275,50010,193089,4,1902,12.4,14.5,372.39999,34.5
36276,50011,193090,1,1902,12.1,14.9,372.10001,34.9
36277,50012,193091,1,1902,11.9,14.6,371.89999,34.6
36277,50013,193091,2,1902,11.9,14.6,371.89999,34.6
36277,50014,193091,3,1902,11.9,14.6,371.89999,34.6
36278,50015,193092,1,1902,12,16.5,372,36.5
36278,50016,193092,2,1902,12,16.5,372,36.5
36278,50017,193092,3,1902,12,16.5,372,36.5
36279,50018,193093,1,1902,12.7,16.5,372.70001,36.5
36280,50019,193094,1,1902,12.4,17.8,372.39999,37.8
36281,50020,193095,1,1902,12.7,17.9,372.70001,37.9
36282,50021,193096,1,1902,13.1,17.7,373.10001,37.7
36282,50022,193096,2,1902,13.1,17.7,373.10001,37.7
36282,50023,193096,3,1902,13.1,17.7,373.10001,37.7
36283,50024,193097,1,1902,13.9,14.4,373.89999,34.4
36284,50025,193098,1,1902,14.2,14.1,374.20001,34.1
36285,50026,193099,1,1902,14.6,11.9,374.60001,31.9
36286,50027,193100,1,1902,14.6,11.9,374.60001,31.9
36287,50028,193101,1,1901,15.3,1,375.29999,1
36287,50029,193101,2,1901,15.3,1,375.29999,1
36288,50030,193102,1,1901,15.6,1.4,375.60001,1.4
36288,50031,193102,2,1901,15.6,1.4,375.60001,1.4
36289,50032,193103,1,1901,15.1,1.7,375.10001,1.7
36289,50033,193103,2,1901,15.1,1.7,375.10001,1.7
36289,50034,193103,3,1901,15.1,1.7,375.10001,1.7
36290,50035,193104,1,1901,18.3,2.3,378.29999,2.3
36291,50036,193105,1,1901,18.4,3,378.39999,3
36291,50037,193105,2,1901,18.4,3,378.39999,3
36292,50038,193106,1,1901,18.7,2.3,378.70001,2.3
36293,50039,193107,1,1901,18.7,2.4,378.70001,2.4
36294,50040,193108,1,1901,19.8,3,379.79999,3
36294,50041,193108,2,1901,19.8,3,379.79999,3
36294,50042,193108,3,1901,19.8,3,379.79999,3
36294,50043,193108,4,1901,19.8,3,379.79999,3
36294,50044,193108,5,1901,19.8,3,379.79999,3
36294,50045,193108,6,1901,19.8,3,379.79999,3
36295,50046,193109,1,1901,18.4,1.5,378.39999,1.5
36296,50047,193110,1,1901,17,6,377,6
36297,50048,193111,1,1901,16.5,5.3,376.5,5.3
36297,50049,193111,2,1901,16.5,5.3,376.5,5.3
36297,50050,193111,3,1901,16.5,5.3,376.5,5.3
36297,50051,193111,4,1901,16.5,5.3,376.5,5.3
36298,50052,193112,1,1901,17.2,4.3,377.20001,4.3
36298,50053,193112,2,1901,17.2,4.3,377.20001,4.3
36298,50054,193112,3,1901,17.2,4.3,377.20001,4.3
36299,50055,193113,1,1901,18,4.1,378,4.1
36300,50056,193114,1,1901,15.6,5.4,375.60001,5.4
36300,50057,193114,2,1901,15.6,5.4,375.60001,5.4
36301,50058,193115,1,1901,16.3,6.4,376.29999,6.4
36301,50059,193115,2,1901,16.3,6.4,376.29999,6.4
36302,50060,193116,1,1901,17.3,6.6,377.29999,6.6
36303,50061,193117,1,1901,15.6,7.3,375.60001,7.3
36304,50062,193118,1,1901,16.5,7,376.5,7
36305,50063,193119,1,1901,18.1,7.6,378.10001,7.6
36305,50064,193119,2,1901,18.1,7.6,378.10001,7.6
36306,50065,193120,1,1901,19.1,6.4,379.10001,6.4
36306,50066,193120,2,1901,19.1,6.4,379.10001,6.4
36307,50067,193121,1,1901,19.5,5.5,379.5,5.5
36308,50068,193122,1,1901,18.7,8.9,378.70001,8.9
36308,50069,193122,2,1901,18.7,8.9,378.70001,8.9
36309,50070,193123,1,1901,19.2,9.7,379.20001,9.7
36310,50071,193124,1,1901,18.5,9.5,378.5,9.5
36311,50072,193125,1,1901,17.9,9,377.89999,9
36311,50073,193125,2,1901,17.9,9,377.89999,9
36312,50074,193126,1,1901,17.1,10.5,377.10001,10.5
36313,50075,193127,1,1901,16.8,10,376.79999,10
36314,50076,193128,1,1901,16.2,7.6,376.20001,7.6
36315,50077,193129,1,1901,16.3,7.7,376.29999,7.7
36316,50078,193130,1,1902,1.3,1.4,361.29999,21.4
36316,50079,193130,2,1902,1.3,1.4,361.29999,21.4
36317,50080,193131,1,1902,1.5,1.3,361.5,21.3
36318,50081,193132,1,1902,1.4,0,361.39999,20
36319,50082,193133,1,1902,3.3,2.9,363.29999,22.9
36320,50083,193134,1,1902,1.1,3.5,361.10001,23.5
36321,50084,193135,1,1902,2.1,5.2,362.10001,25.2
36322,50085,193136,1,1902,0.8,7.8,360.79999,27.8
36323,50086,193137,1,1902,2,8.1,362,28.1
36324,50087,193138,1,1902,4.2,8.5,364.20001,28.5
36324,50088,193138,2,1902,4.2,8.5,364.20001,28.5
36325,50089,193139,1,1902,4.4,8.6,364.39999,28.6
36326,50090,193140,1,1902,9.3,10.3,369.29999,30.3
36326,50091,193140,2,1902,9.3,10.3,369.29999,30.3
36327,50092,193141,1,1902,8.5,9.1,368.5,29.1
36328,50093,193142,1,1902,6.3,6.1,366.29999,26.1
36329,50094,193143,1,1902,6.1,3.2,366.10001,23.2
36330,50095,193144,1,1902,6.1,4.1,366.10001,24.1
36331,50096,193145,1,1902,6.7,5.4,366.70001,25.4
36332,50097,193146,1,1902,5.4,4.1,365.39999,24.1
36332,50098,193146,2,1902,5.4,4.1,365.39999,24.1
36332,50099,193146,3,1902,5.4,4.1,365.39999,24.1
36333,50100,193147,1,1902,5.2,2.5,365.20001,22.5
36333,50101,193147,2,1902,5.2,2.5,365.20001,22.5
36334,50102,193148,1,1902,6.7,2.3,366.70001,22.3
36335,50103,193149,1,1902,8.7,1,368.70001,21
36336,50104,193150,1,1902,8.7,0.8,368.70001,20.8
36337,50105,193151,1,1902,10.1,0,370.10001,20
36338,50106,193152,1,1902,5.6,0.7,365.60001,20.7
36339,50107,193153,1,1902,3.9,2.9,363.89999,22.9
36340,50108,193154,1,1902,3.7,3.3,363.70001,23.3
36341,50109,193155,1,1902,0.6,10.2,360.60001,30.2
36342,50110,193156,1,1902,1.2,14,361.20001,34
36343,50111,193157,1,1902,2.7,13.9,362.70001,33.9
36343,50112,193157,2,1902,2.7,13.9,362.70001,33.9
36344,50113,193158,1,1902,3.4,15.3,363.39999,35.3
36345,50114,193159,1,1902,5.4,18.6,365.39999,38.6
36345,50115,193159,2,1902,5.4,18.6,365.39999,38.6
36345,50116,193159,3,1902,5.4,18.6,365.39999,38.6
36346,50117,193160,1,1902,10.4,2.3,370.39999,22.3
36347,50118,193161,1,1902,11.7,2.5,371.70001,22.5
36348,50119,193162,1,1902,12,2.1,372,22.1
36348,50120,193162,2,1902,12,2.1,372,22.1
36349,50121,193163,1,1902,13.3,2.9,373.29999,22.9
36349,50122,193163,2,1902,13.3,2.9,373.29999,22.9
36350,50123,193164,1,1902,14.1,1.1,374.10001,21.1
36351,50124,193165,1,1902,14.3,0.7,374.29999,20.7
36352,50125,193166,1,1902,14.3,0.1,374.29999,20.1
36353,50126,193167,1,1902,14.9,0.1,374.89999,20.1
36354,50127,193168,1,1902,16.8,1.2,376.79999,21.2
36355,50128,193169,1,1902,17.8,0.7,377.79999,20.7
36356,50129,193170,1,1902,18.4,0.9,378.39999,20.9
36357,50130,193171,1,1902,19.6,0.4,379.60001,20.4
36358,50131,193172,1,1902,20,0.5,380,20.5
36359,50132,193173,1,1902,20,0.9,380,20.9
36360,50133,193174,1,1902,19.8,1,379.79999,21
36360,50134,193174,2,1902,19.8,1,379.79999,21
36361,50135,193175,1,1902,19.6,1.5,379.60001,21.5
36362,50136,193176,1,1902,18.5,1.5,378.5,21.5
36363,50137,193177,1,1902,16.8,2.3,376.79999,22.3
36363,50138,193177,2,1902,16.8,2.3,376.79999,22.3
36364,50139,193178,1,1902,16.2,3.4,376.20001,23.4
36365,50140,193179,1,1902,12.5,3.8,372.5,23.8
36366,50141,193180,1,1902,13.9,3.9,373.89999,23.9
36367,50142,193181,1,1902,13.2,5.3,373.20001,25.3
36368,50143,193182,1,1902,12.3,4.7,372.29999,24.7
36368,50144,193182,2,1902,12.3,4.7,372.29999,24.7
36369,50145,193183,1,1902,11,3.2,371,23.2
36370,50146,193184,1,1902,12.4,8.3,372.39999,28.3
36371,50147,193185,1,1902,12.8,7.9,372.79999,27.9
36371,50148,193185,2,1902,12.8,7.9,372.79999,27.9
36372,50149,193186,1,1902,14,8,374,28
36373,50150,193187,1,1902,12.6,9,372.60001,29
36374,50151,193188,1,1902,12.1,9.4,372.10001,29.4
36375,50152,193189,1,1902,11.5,9.7,371.5,29.7
36375,50153,193189,2,1902,11.5,9.7,371.5,29.7
36376,50154,193190,1,1902,11.7,10,371.70001,30
36376,50155,193190,2,1902,11.7,10,371.70001,30
36376,50156,193190,3,1902,11.7,10,371.70001,30
36376,50157,193190,4,1902,11.7,10,371.70001,30
36377,50158,193191,1,1902,12.1,10,372.10001,30
36378,50159,193192,1,1902,15,9.3,375,29.3
36379,50160,193193,1,1902,15.1,9.3,375.10001,29.3
36380,50161,193194,1,1902,14.2,7.5,374.20001,27.5
36381,50162,193195,1,1902,18.2,7,378.20001,27
36381,50163,193195,2,1902,18.2,7,378.20001,27
36381,50164,193195,3,1902,18.2,7,378.20001,27
36382,50165,193196,1,1902,19.4,8.5,379.39999,28.5
36382,50166,193196,2,1902,19.4,8.5,379.39999,28.5
36382,50167,193196,3,1902,19.4,8.5,379.39999,28.5
36383,50168,193197,1,1902,18.3,4.4,378.29999,24.4
36384,50169,193198,1,1902,18,4.1,378,24.1
36385,50170,193199,1,1902,18.5,3.1,378.5,23.1
36386,50171,193200,1,1902,17.2,4,377.20001,24
36386,50172,193200,2,1902,17.2,4,377.20001,24
36387,50173,193201,1,1902,17.2,4.2,377.20001,24.2
36388,50174,193202,1,1902,16.4,3.5,376.39999,23.5
36388,50175,193202,2,1902,16.4,3.5,376.39999,23.5
36388,50176,193202,3,1902,16.4,3.5,376.39999,23.5
36389,50177,193203,1,1902,15.3,12,375.29999,32
36390,50178,193204,1,1902,16.5,11.8,376.5,31.8
36390,50179,193204,2,1902,16.5,11.8,376.5,31.8
36391,50180,193205,1,1902,17.1,12.9,377.10001,32.9
36392,50181,193206,1,1902,16.8,13.7,376.79999,33.7
36393,50182,193207,1,1902,17,13.3,377,33.3
36394,50183,193208,1,1902,18.7,11.8,378.70001,31.8
36395,50184,193209,1,1902,19.7,10.6,379.70001,30.6
36396,50185,193210,1,1902,18.9,14.2,378.89999,34.2
36397,50186,193211,1,1902,20,16.4,380,36.4
36398,50187,193212,1,1902,19.5,16.4,379.5,36.4
36399,50188,193213,1,1902,18.5,17.7,378.5,37.7
36400,50189,193214,1,1902,19.7,17.9,379.70001,37.9
36401,50190,193215,1,1902,16.9,18.1,376.89999,38.1
36402,50191,193216,1,1902,18.2,18.9,378.20001,38.9
36403,50192,193217,1,1902,15.8,16.5,375.79999,36.5
36403,50193,193217,2,1902,15.8,16.5,375.79999,36.5
36404,50194,193218,1,1903,4,1.7,364,41.7
36405,50195,193219,1,1903,1.1,1.7,361.10001,41.7
36406,50196,193220,1,1903,1.3,2,361.29999,42
36407,50197,193221,1,1903,0.5,2.5,360.5,42.5
36408,50198,193222,1,1903,4.2,7.6,364.20001,47.6
36408,50199,193222,2,1903,4.2,7.6,364.20001,47.6
36408,50200,193222,3,1903,4.2,7.6,364.20001,47.6
36409,50201,193223,1,1903,3.8,9,363.79999,49
36410,50202,193224,1,1903,5.3,9.6,365.29999,49.6
36411,50203,193225,1,1903,0.3,13.1,360.29999,53.1
36412,50204,193226,1,1903,1,19.2,361,59.2
36413,50205,193227,1,1903,1.8,19.4,361.79999,59.4
36414,50206,193228,1,1903,3,18.6,363,58.6
36415,50207,193229,1,1903,3.6,18,363.60001,58
36415,50208,193229,2,1903,3.6,18,363.60001,58
36416,50209,193230,1,1903,5.7,17.6,365.70001,57.6
36417,50210,193231,1,1903,6.7,18.7,366.70001,58.7
36418,50211,193232,1,1903,9.5,18.4,369.5,58.4
36418,50212,193232,2,1903,9.5,18.4,369.5,58.4
36419,50213,193233,1,1903,5.7,9.4,365.70001,49.4
36420,50214,193234,1,1903,12.3,10.7,372.29999,50.7
36421,50215,193235,1,1903,15.8,13.5,375.79999,53.5
36422,50216,193236,1,1903,18.8,16.5,378.79999,56.5
36423,50217,193237,1,1903,16.7,18.9,376.70001,58.9
36423,50218,193237,2,1903,16.7,18.9,376.70001,58.9
36424,50219,193238,1,1903,17.2,19.1,377.20001,59.1
36425,50220,193239,1,1903,16,15,376,55
36426,50221,193240,1,1903,15.8,18.6,375.79999,58.6
36426,50222,193240,2,1903,15.8,18.6,375.79999,58.6
36426,50223,193240,3,1903,15.8,18.6,375.79999,58.6
36427,50224,193241,1,1903,15.2,15,375.20001,55
36428,50225,193242,1,1903,12.8,18.3,372.79999,58.3
36429,50226,193243,1,1903,13.3,17.9,373.29999,57.9
36429,50227,193243,2,1903,13.3,17.9,373.29999,57.9
36430,50228,193244,1,1903,11.8,19.6,371.79999,59.6
36430,50229,193244,2,1903,11.8,19.6,371.79999,59.6
36431,50230,193245,1,1903,11.3,18.3,371.29999,58.3
36432,50231,193246,1,1903,12.3,15,372.29999,55
36433,50232,193247,1,1903,12.9,13.3,372.89999,53.3
36434,50233,193248,1,1904,0.7,0.4,360.70001,60.4
36435,50234,193249,1,1904,1,0.1,361,60.1
36436,50235,193250,1,1904,0.1,1.8,360.10001,61.8
36437,50236,193251,1,1904,0.9,2.8,360.89999,62.8
36437,50237,193251,2,1904,0.9,2.8,360.89999,62.8
36438,50238,193252,1,1904,2.4,2.1,362.39999,62.1
36439,50239,193253,1,1903,10.8,5.8,370.79999,45.8
36440,50240,193254,1,1903,11,9.3,371,49.3
36440,50241,193254,2,1903,11,9.3,371,49.3
36441,50242,193255,1,1903,18.1,9.6,378.10001,49.6
36442,50243,193256,1,1903,19.5,7.5,379.5,47.5
36443,50244,193257,1,1903,19.3,5.6,379.29999,45.6
36444,50245,193258,1,1903,19.8,5.6,379.79999,45.6
36445,50246,193259,1,1903,15.1,0.3,375.10001,40.3
36446,50247,193260,1,1903,12.3,4.1,372.29999,44.1
36447,50248,193261,1,1904,0.5,4.3,360.5,64.3
36448,50249,193262,1,1904,1.3,5.6,361.29999,65.6
36449,50250,193263,1,1904,1.6,4.7,361.60001,64.7
36450,50251,193264,1,1904,2.6,4.2,362.60001,64.2
36451,50252,193265,1,1904,0.4,7.5,360.39999,67.5
36452,50253,193266,1,1904,1.7,7.3,361.70001,67.3
36453,50254,193267,1,1904,2.4,8.1,362.39999,68.1
36454,50255,193268,1,1904,3.3,6.8,363.29999,66.8
36455,50256,193269,1,1904,3.6,6.5,363.60001,66.5
36456,50257,193270,1,1904,5,6.2,365,66.2
36456,50258,193270,2,1904,5,6.2,365,66.2
36457,50259,193271,1,1904,4.9,5.2,364.89999,65.2
36458,50260,193272,1,1904,4,4.2,364,64.2
36459,50261,193273,1,1904,4,3.5,364,63.5
36460,50262,193274,1,1904,4.4,10,364.39999,70
36461,50263,193275,1,1904,6.8,9.8,366.79999,69.8
36462,50264,193276,1,1904,6.2,8.7,366.20001,68.7
36462,50265,193276,2,1904,6.2,8.7,366.20001,68.7
36463,50266,193277,1,1904,6,8.6,366,68.6
36464,50267,193278,1,1904,6,8.4,366,68.4
36465,50268,193279,1,1904,6.9,8.3,366.89999,68.3
36466,50269,193280,1,1904,7.2,9.7,367.20001,69.7
36467,50270,193281,1,1904,7.3,8.4,367.29999,68.4
36468,50271,193282,1,1904,6.8,7.4,366.79999,67.4
36468,50272,193282,2,1904,6.8,7.4,366.79999,67.4
36469,50273,193283,1,1904,8.2,9.3,368.20001,69.3
36470,50274,193284,1,1904,8.4,8.7,368.39999,68.7
36470,50275,193284,2,1904,8.4,8.7,368.39999,68.7
36470,50276,193284,3,1904,8.4,8.7,368.39999,68.7
36471,50277,193285,1,1904,8.3,7.9,368.29999,67.9
36472,50278,193286,1,1904,8,7.8,368,67.8
36473,50279,193287,1,1904,8.7,9.2,368.70001,69.2
36473,50280,193287,2,1904,8.7,9.2,368.70001,69.2
36474,50281,193288,1,1904,9.7,8.5,369.70001,68.5
36474,50282,193288,2,1904,9.7,8.5,369.70001,68.5
36475,50283,193289,1,1904,6.4,4.2,366.39999,64.2
36476,50284,193290,1,1904,7.8,1.1,367.79999,61.1
36477,50285,193291,1,1904,7.8,2,367.79999,62
36478,50286,193292,1,1904,7.9,2.4,367.89999,62.4
36479,50287,193293,1,1904,7.8,3.1,367.79999,63.1
36479,50288,193293,2,1904,7.8,3.1,367.79999,63.1
36480,50289,193294,1,1904,8.6,3,368.60001,63
36481,50290,193295,1,1904,7.5,2.1,367.5,62.1
36482,50291,193296,1,1904,6.8,3,366.79999,63
36482,50292,193296,2,1904,6.8,3,366.79999,63
