"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","pom","dbh.2008","codes.2008","status.2008","date.2008","agb.2008","dbh.2013","codes.2013","status.2013","date.2013","agb.2013","status.2017","status.2018","dbh.if.dead.2018","agb.if.dead.2018","perc.crown","crown.position","fad1","fad2","fad3","fad4","DF","liana.load","fraxinus.crown.thinning","fraxinus.epicormic.growth","EABF","DE.count","comments","date.2018","surveyors"
"102164","1",13102,"1020","nysy","Nyssa sylvatica",196,390.600006103516,"1.3",96.8000030517578,NA,"A","2008-06-27",0.0262204715480414,98.8000030517578,NA,"A","2013-06-28",0.0275470077799557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102165","1",13103,"1020","cagl","Carya glabra",196.899993896484,390.700012207031,"1.3",273.5,NA,"A","2008-06-27",0.444796170204637,301.899993896484,NA,"A","2013-06-28",0.576252445121865,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102166","1",13104,"1020","cagl","Carya glabra",198.300003051758,391.299987792969,"1.3",126,NA,"A","2008-06-27",0.0583446088961467,130.199996948242,NA,"A","2013-06-28",0.0635804318153123,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102167","1",13105,"1020","nysy","Nyssa sylvatica",198.199996948242,392.700012207031,"1.4",84,"A","A","2008-06-27",0.018620471164153,84.1999969482422,NA,"A","2013-06-28",0.0187276419403435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102168","1",13106,"1020","nysy","Nyssa sylvatica",198,394.100006103516,"1.3",65,NA,"A","2008-06-27",0.0100283912322074,65.3000030517578,NA,"A","2013-06-28",0.0101404562175719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102169","1",13107,"1020","cagl","Carya glabra",198.5,396.899993896484,"1.3",344.100006103516,NA,"A","2008-06-27",0.811963393399151,350.200012207031,NA,"A","2013-06-28",0.850232666528984,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102172","1",13110,"1020","cagl","Carya glabra",192.600006103516,399.200012207031,"1.3",65,NA,"A","2008-06-27",0.0102944746307232,66.5999984741211,NA,"A","2013-06-28",0.0109719331387867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102173","1",13111,"1020","caovl","Carya ovalis",192.5,396.799987792969,"1.3",122.800003051758,NA,"A","2008-06-27",0.0545405607944899,123.099998474121,NA,"A","2013-06-28",0.0548904622443246,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102174","1",13112,"1020","cato","Carya tomentosa",191,398.899993896484,"1.3",60.5,NA,"A","2008-06-27",0.00852986647183656,60.2999992370605,NA,"A","2013-06-28",0.00845616016623431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102175","1",13113,"1020","cagl","Carya glabra",182,390.100006103516,"1.3",41.5,NA,"A","2008-06-27",0.00317600975690709,52.0999984741211,NA,"A","2013-06-28",0.0057650028578975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102177","1",13115,"1020","qual","Quercus alba",183.399993896484,391.700012207031,"1.3",685,NA,"A","2008-06-27",4.99156860221499,702.799987792969,NA,"A","2013-06-28",5.34801132467061,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102178","1",13116,"1020","cagl","Carya glabra",185.600006103516,394.200012207031,"1.3",290,NA,"A","2008-06-27",0.51860713077036,294.600006103516,NA,"A","2013-06-28",0.540445231984976,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102179","1",13117,"1020","cato","Carya tomentosa",187.300003051758,392.700012207031,"1.3",170,NA,"A","2008-06-27",0.127915493093094,182.5,NA,"A","2013-06-28",0.154057705071488,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102180","1",13118,"1020","cagl","Carya glabra",187.899993896484,396.100006103516,"1.3",77.1999969482422,NA,"A","2008-06-27",0.0161583015479078,76.8000030517578,NA,"A","2013-06-28",0.015939798904961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102181","1",13119,"1020","cagl","Carya glabra",189.699996948242,396.100006103516,"1.3",200.5,NA,"A","2008-06-27",0.197129282789137,205.5,NA,"A","2013-06-28",0.210275215427851,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102182","1",13120,"1020","cagl","Carya glabra",188.399993896484,400,"1.3",85.5,NA,"A","2008-06-27",0.0211168707310712,90.3000030517578,NA,"A","2013-06-28",0.0243669759430294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102183","1",13121,"1020","cato","Carya tomentosa",186.699996948242,398.799987792969,"1.3",119.199996948242,NA,"A","2008-06-27",0.0504489323744121,125.199996948242,NA,"A","2013-06-28",0.0573787032547429,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102184","1",328,"1020","nysy","Nyssa sylvatica",184.399993896484,397.399993896484,"1.3",52.2000007629395,"M","A","2008-06-27",0.00590720040982876,57.2999992370605,"M","A","2013-06-28",0.00739744934858639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102184","2",31512,"1020","nysy","Nyssa sylvatica",184.399993896484,397.399993896484,"1.3",50.5,"S","A","2008-06-27",0.00545356567765132,51.0999984741211,"S","A","2013-06-28",0.00561124965780826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102185","1",13122,"1020","cagl","Carya glabra",184,400,"1.3",105,NA,"A","2008-06-27",0.0361805034037135,107.5,NA,"A","2013-06-28",0.0384820336679571,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102189","1",13126,"1021","nysy","Nyssa sylvatica",183.699996948242,401.899993896484,"1.3",72.1999969482422,NA,"A","2008-06-27",0.0129221637318664,71.5,NA,"A","2013-07-01",0.0126218854846014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102190","1",13127,"1021","cagl","Carya glabra",180.399993896484,403.799987792969,"1.3",67.0999984741211,NA,"A","2008-06-27",0.011189137182958,70.5,NA,"A","2013-07-01",0.0127367442380623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102191","1",13128,"1021","saal","Sassafras albidum",186.399993896484,403.799987792969,"1.3",171.800003051758,"D,I,P","D","2008-06-27",0.104690885781868,NA,"DC","D","2013-07-01",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102192","1",13129,"1021","nysy","Nyssa sylvatica",188.899993896484,403.700012207031,"1.3",68.0999984741211,"M","A","2008-06-27",0.0112217700880762,67.5,"M","A","2013-07-01",0.0109846509154402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102193","1",13130,"1021","nysy","Nyssa sylvatica",189.600006103516,403.399993896484,"1.3",99.5,NA,"A","2008-06-27",0.0280203725796792,98,NA,"A","2013-07-01",0.0270117892975127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102194","1",13131,"1021","nysy","Nyssa sylvatica",189.800003051758,404.399993896484,"1.3",169.5,NA,"A","2008-06-27",0.101340421912298,172,NA,"A","2013-07-01",0.104985244947273,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102195","1",13132,"1021","cagl","Carya glabra",189.399993896484,408.600006103516,"1.3",65,NA,"A","2008-06-27",0.0102944746307232,64.8000030517578,NA,"A","2013-07-01",0.0102116649692129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102196","1",13133,"1021","caovl","Carya ovalis",186.5,405.5,"1.3",99,NA,"A","2008-06-27",0.0310098633738083,97.8000030517578,NA,"A","2013-07-01",0.0300343827707659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102197","1",13134,"1021","cato","Carya tomentosa",185.699996948242,406.100006103516,"1.3",181.800003051758,NA,"A","2008-06-27",0.152513815995587,191.5,NA,"A","2013-07-01",0.174773555879569,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102198","1",13135,"1021","cagl","Carya glabra",185.399993896484,407.899993896484,"1.3",93.5,NA,"A","2008-06-27",0.0266956022044049,94.0999984741211,NA,"A","2013-07-01",0.0271469221095201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102199","1",13136,"1021","cagl","Carya glabra",181.300003051758,408,"1.3",382.5,NA,"A","2008-06-27",1.07141645244743,413.5,NA,"A","2013-07-01",1.31419631657054,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102200","1",13137,"1021","caovl","Carya ovalis",181.800003051758,404.100006103516,"1.3",229.5,NA,"A","2008-06-27",0.280876188531334,234,NA,"A","2013-07-01",0.295540777795854,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102201","1",13138,"1021","cagl","Carya glabra",193.899993896484,400.700012207031,"1.3",132.100006103516,NA,"A","2008-06-27",0.0660410270321895,144.5,NA,"A","2013-07-01",0.0835482219339345,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102202","1",13139,"1021","nysy","Nyssa sylvatica",193.699996948242,403,"1.3",104,NA,"A","2008-06-27",0.0311769784410338,103.900001525879,NA,"A","2013-07-01",0.0311046831147462,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102207","1",13144,"1021","cato","Carya tomentosa",197.100006103516,405.399993896484,"1.3",102.5,NA,"A","2008-06-27",0.0339661051766075,109.900001525879,NA,"A","2013-07-01",0.0407746685234377,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102209","1",13146,"1021","cagl","Carya glabra",199.899993896484,409.700012207031,"1.3",105,NA,"A","2008-06-27",0.0361805034037135,106.199996948242,NA,"A","2013-07-01",0.0372742818227566,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102211","1",13148,"1021","cato","Carya tomentosa",194.899993896484,404.5,"1.3",82.9000015258789,NA,"A","2008-06-27",0.019475076008343,84.9000015258789,NA,"A","2013-07-01",0.0207306899855236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102212","1",13149,"1021","cagl","Carya glabra",190.800003051758,408.899993896484,"1.3",51.5,NA,"A","2008-06-27",0.00559261776446414,52.7999992370605,NA,"A","2013-07-01",0.00597022642533037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102213","1",13150,"1021","cato","Carya tomentosa",191.5,406.600006103516,"1.3",317.200012207031,NA,"A","2008-06-27",0.655969645182213,324,NA,"A","2013-07-01",0.693468899160646,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102214","1",13151,"1021","caovl","Carya ovalis",192.5,410.5,"1.3",106.5,NA,"A","2008-06-27",0.0375508833883265,106,NA,"A","2013-07-01",0.0370905875943176,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102215","1",13152,"1021","caovl","Carya ovalis",195.300003051758,411.700012207031,"1.3",108.5,NA,"A","2008-06-27",0.039427330383051,107.099998474121,NA,"A","2013-07-01",0.0381078791381144,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102216","1",13153,"1021","cato","Carya tomentosa",196.100006103516,413.200012207031,"1.3",155.5,NA,"A","2008-06-27",0.101261827098142,165.5,NA,"A","2013-07-01",0.119230466868369,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102218","1",13155,"1021","nysy","Nyssa sylvatica",199.600006103516,411.600006103516,"1.3",50.5,NA,"A","2008-06-27",0.00545356567765132,50.5999984741211,NA,"A","2013-07-01",0.00547966332139881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102219","1",13156,"1021","cagl","Carya glabra",198.5,414.600006103516,"1.3",50.5,NA,"A","2008-06-27",0.00531246331635158,53.7000007629395,NA,"A","2013-07-01",0.00624064089672731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102220","1",13157,"1021","cagl","Carya glabra",199,416.399993896484,"1.3",110.5,NA,"A","2008-06-27",0.0413606890917875,112.199996948242,NA,"A","2013-07-01",0.0430492727381805,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102221","1",13158,"1021","cagl","Carya glabra",198.800003051758,418.899993896484,"1.3",50.5,NA,"A","2008-06-27",0.00531246331635158,57,NA,"A","2013-07-01",0.00729645621202213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102223","1",13160,"1021","prse","Prunus serotina",196.100006103516,419.399993896484,"1.3",90.5,NA,"A","2008-06-27",0.0228153893325225,96.0999984741211,NA,"A","2013-07-01",0.0266978365446847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102226","1",13163,"1021","cagl","Carya glabra",194.600006103516,414.5,"1.3",205.5,NA,"A","2008-06-27",0.210275215427851,205.899993896484,NA,"A","2013-07-01",0.211349612728167,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102227","1",13164,"1021","cato","Carya tomentosa",193.899993896484,414,"1.3",62,NA,"A","2008-06-27",0.00909534024853388,66.1999969482422,NA,"A","2013-07-01",0.0108000613699394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102228","1",13165,"1021","nysy","Nyssa sylvatica",193.899993896484,413.399993896484,"1.3",353.200012207031,NA,"A","2008-06-27",0.59602687710943,359.799987792969,NA,"A","2013-07-01",0.623260816667872,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102229","1",13166,"1021","cagl","Carya glabra",192.699996948242,413.600006103516,"1.3",86.5,NA,"A","2008-06-27",0.0217703337639333,88.8000030517578,NA,"A","2013-07-01",0.0233203547367197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102230","1",13167,"1021","nysy","Nyssa sylvatica",183.600006103516,412.799987792969,"1.3",198.5,NA,"A","2008-06-27",0.148358661471432,205,NA,"A","2013-07-01",0.160355203697375,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102231","1",13168,"1021","cato","Carya tomentosa",185.199996948242,412.299987792969,"1.3",259.5,NA,"A","2008-06-27",0.387571812370406,275.799987792969,NA,"A","2013-07-01",0.45466656840506,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102232","1",13169,"1021","cagl","Carya glabra",187.800003051758,412.799987792969,"1.3",66,NA,"A","2008-06-27",0.0107147556628673,70.1999969482422,NA,"A","2013-07-01",0.0125951823347465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102233","1",13170,"1021","nysy","Nyssa sylvatica",188.100006103516,411.799987792969,"1.3",230,NA,"A","2008-06-27",0.211682644097671,251,NA,"A","2013-07-01",0.261372599369316,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102235","1",13172,"1021","caovl","Carya ovalis",189.399993896484,415.399993896484,"1.3",88,NA,"A","2008-06-27",0.0227737320583418,90.0999984741211,NA,"A","2013-07-01",0.0242257793134506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102236","1",13173,"1021","cagl","Carya glabra",182.699996948242,415.799987792969,"1.3",70,NA,"A","2008-06-27",0.0125013531680943,76.1999969482422,NA,"A","2013-07-01",0.0156154789799884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102237","1",13174,"1021","cagl","Carya glabra",198.300003051758,415.600006103516,"1.3",89,NA,"A","2008-06-27",0.0234582623872037,90.8000030517578,NA,"A","2013-07-01",0.0247221826042794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102238","1",13175,"1022","quve","Quercus velutina",181,421,"1.3",740.200012207031,NA,"A","2008-06-30",5.51173796069833,774.5,NA,"A","2013-07-01",6.06348948957323,"AU","DS",767,5.9404817112767,4,"CD","UP","AN","F","","",NA,NA,NA,"",NA,"bark shedding",2018-08-06,"Prestipino"
"102239","1",13176,"1022","cagl","Carya glabra",180.899993896484,421.200012207031,"1.3",324.5,"L","A","2008-06-30",0.696277211686406,283.5,NA,"A","2013-07-01",0.488692748402636,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102240","1",13177,"1022","caovl","Carya ovalis",184.300003051758,420.899993896484,"1.3",75.0999984741211,NA,"A","2008-06-30",0.0150315670715215,82.6999969482422,NA,"A","2013-07-01",0.019352172174468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102241","1",13178,"1022","qual","Quercus alba",187.800003051758,425.700012207031,"1.3",300.100006103516,NA,"A","2008-06-30",0.542676368789778,331.700012207031,NA,"A","2013-07-01",0.710303896277467,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102242","1",13179,"1022","cagl","Carya glabra",184.899993896484,425.399993896484,"1.3",62.0999984741211,NA,"A","2008-06-30",0.00913383828632937,70,NA,"A","2013-07-01",0.0125013531680943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102243","1",13180,"1022","cagl","Carya glabra",181.899993896484,429.100006103516,"1.3",61.9000015258789,NA,"A","2008-06-30",0.00905694272529666,66.5,NA,"A","2013-07-01",0.010928808634251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102244","1",13181,"1022","quve","Quercus velutina",182,423.899993896484,"1.3",545.700012207031,NA,"A","2008-06-30",2.90025795804177,575.700012207031,NA,"A","2013-07-01",3.24630813081125,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102246","1",13183,"1022","cato","Carya tomentosa",197.5,423.5,"1.3",56.0999984741211,NA,"A","2008-06-30",0.00699836039112146,61.9000015258789,NA,"A","2013-07-01",0.00905694272529666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102247","1",13184,"1022","quve","Quercus velutina",199,422.600006103516,"1.3",769.099975585938,NA,"A","2008-06-30",5.97479003155096,784.099975585938,NA,"A","2013-07-01",6.22287233049969,"AU","AU",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"main stem break @ 20m",2018-08-06,"Prestipino"
"102248","1",13185,"1022","amar","Amelanchier arborea",199.899993896484,421,"1.3",128.899993896484,NA,"A","2008-06-30",0.0688492756673281,131,NA,"A","2013-07-01",0.0705398383909513,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102249","1",13186,"1022","cato","Carya tomentosa",199.800003051758,426.600006103516,"1.3",167.899993896484,NA,"A","2008-06-30",0.123815466816075,178.600006103516,NA,"A","2013-07-01",0.145577988536118,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102250","1",13187,"1022","cato","Carya tomentosa",192,430.200012207031,"1.3",106.5,NA,"A","2008-06-30",0.0375508833883265,108.900001525879,NA,"A","2013-07-01",0.0398094298129258,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102251","1",13188,"1022","ceca","Cercis canadensis",193.699996948242,432.799987792969,"1.2",57.2000007629395,"A,P","A","2008-06-30",0.00686635559363202,63.0999984741211,NA,"A","2013-07-01",0.00881399200144705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102252","1",13189,"1022","qual","Quercus alba",194.199996948242,432.700012207031,"1.3",434.700012207031,NA,"A","2008-06-30",1.46965813541348,462.299987792969,NA,"A","2013-07-01",1.73418987446884,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102253","1",13190,"1022","nysy","Nyssa sylvatica",195.800003051758,430.600006103516,"1.3",54.4000015258789,NA,"A","2008-06-30",0.00652601877606317,55,NA,"A","2013-07-01",0.00670107908572201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102256","1",13193,"1022","cagl","Carya glabra",196.600006103516,434.600006103516,"1.3",83.1999969482422,NA,"A","2008-06-30",0.0196603278347432,86.3000030517578,NA,"A","2013-07-01",0.0216386571572834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102257","1",13194,"1022","pist","Pinus strobus",193.300003051758,437.5,"1.3",146.100006103516,NA,"A","2008-06-30",0.0464191559306043,151.899993896484,NA,"A","2013-07-01",0.0502500121822041,"AU","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102258","1",13195,"1022","qual","Quercus alba",190.300003051758,437.399993896484,"1.3",418.200012207031,NA,"A","2008-06-30",1.32443630250636,430,NA,"A","2013-07-01",1.42732358206898,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102259","1",13196,"1022","caco","Carya cordiformis",182.199996948242,431,"1.3",89.1999969482422,NA,"A","2008-06-30",0.023596673270782,93.6999969482422,NA,"A","2013-07-01",0.0268455204481048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102260","1",13197,"1022","fram","Fraxinus americana",183.300003051758,433.100006103516,"1.3",109,NA,"A","2008-06-30",0.0396967631596327,113.599998474121,NA,"A","2013-07-01",0.0439817026733442,"A","A",NA,NA,NA,"A","","","","","",NA,1,0,"W",NA,"",2018-08-06,"Prestipino"
"102261","1",13198,"1022","qual","Quercus alba",185.300003051758,440,"1.3",638.5,NA,"A","2008-06-30",4.13192015672019,651.5,NA,"A","2013-07-01",4.36201852735663,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102262","1",13199,"1022","qual","Quercus alba",181.800003051758,440,"1.3",516.099975585938,NA,"A","2008-06-30",2.33154217808889,532.799987792969,NA,"A","2013-07-01",2.53997233244795,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102264","1",13201,"1022","qual","Quercus alba",181.5,434.200012207031,"1.3",385.200012207031,NA,"A","2008-06-30",1.06181911323148,464.399993896484,NA,"A","2013-07-01",1.75545167001131,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102266","1",13203,"1023","fram","Fraxinus americana",187.800003051758,442.899993896484,"1.3",85,NA,"A","2008-06-30",0.0214248563431838,88.9000015258789,NA,"A","2013-07-01",0.023945916950717,"A","A",NA,NA,NA,"I","","","","","",NA,1,2,"none",NA,"",2018-08-06,"Prestipino"
"102267","1",13204,"1023","ceca","Cercis canadensis",188.600006103516,447.399993896484,"1.3",51.7999992370605,NA,"A","2008-06-30",0.00533554259398948,53.2000007629395,NA,"A","2013-07-01",0.0057100437076571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102268","1",13205,"1023","fram","Fraxinus americana",184.300003051758,448.600006103516,"1.3",52.5999984741211,NA,"A","2008-06-30",0.00651696342648825,52.5,NA,"A","2013-07-01",0.00648628320827532,"A","AU",NA,NA,NA,"S","","","","","",NA,3,1,"SS",NA,"",2018-08-06,"Prestipino"
"102270","1",13207,"1023","pist","Pinus strobus",191.399993896484,442.100006103516,"1.3",99.3000030517578,"L","A","2008-06-30",0.0211401044515117,NA,"DS","D","2013-07-01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102271","1",13208,"1023","qual","Quercus alba",193,442.5,"1.3",723,NA,"A","2008-06-30",5.77139693703518,751.099975585938,NA,"A","2013-07-01",6.39446683711532,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
"102273","1",13209,"1023","pist","Pinus strobus",193.800003051758,440.700012207031,"1.3",219.199996948242,"M","A","2008-06-30",0.106066754673868,233.199996948242,NA,"A","2013-07-01",0.120322664680004,"AU","AU",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-08-06,"Prestipino"
