"tag","StemTag","stemID","quadrat","sp","gx","gy","dbh.2013","date.2013","agb.2013","status.2013","status.2014","date.2014","dbh.if.dead.2014","agb.if.dead.2014","status.2015","date.2015","dbh.if.dead.2015","agb.if.dead.2015","status.2016","date.2016","dbh.if.dead.2016","agb.if.dead.2016","status.2017","date.2017","dbh.if.dead.2017","agb.if.dead.2017","status.2018","date.2018","dbh.if.dead.2018","agb.if.dead.2018","Latin","Genus","Species","Family"
"171380","1",25199,"1715","nysy",337.799987792969,294.100006103516,101.599998474121,2013-08-21,0.0294689074331962,"Live","Live",2014-10-17,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-08-02,NA,NA,"Live",2017-08-02,NA,NA,"Live",2018-07-18,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"171381","1",25200,"1715","fram",338.600006103516,298.799987792969,NA,2013-08-21,0,"Dead",NA,NA,NA,NA,"Dead",2015-08-05,NA,NA,"Dead",2016-08-02,NA,NA,"Dead",2017-08-02,NA,NA,"Dead",2018-07-18,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"171384","1",25203,"1715","prav",330.299987792969,295,124,2013-08-21,0.0520256855531399,"Live","Live",2014-10-17,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-08-02,NA,NA,"Live",2017-08-02,NA,NA,"Live",2018-07-18,NA,NA,"Prunus avium","Prunus","avium","Rosaceae"
"171386","1",25205,"1715","cato",328.5,294.600006103516,245,2013-08-21,0.333353455844781,"Live","Live",2014-10-17,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-08-02,NA,NA,"Live",2017-08-02,NA,NA,"Live",2018-07-18,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"171389","1",25208,"1715","qual",322.899993896484,297.799987792969,NA,2013-08-21,0,"Dead","Dead",2014-10-17,NA,NA,"Dead",2015-08-05,NA,NA,"Dead",2016-08-02,NA,NA,"Dead",2017-08-02,NA,NA,"Dead",2018-07-18,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"171393","1",25212,"1716","cagl",336.200012207031,302.299987792969,264.5,2013-08-21,0.407450660791242,"Live","Live",2014-10-17,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-08-02,NA,NA,"Live",2017-08-02,NA,NA,"Live",2018-07-18,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"171396","1",25215,"1716","cato",332.200012207031,302.100006103516,231.5,2013-08-21,0.287336815989345,"Live","Live",2014-10-17,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-08-02,NA,NA,"Live",2017-08-02,NA,NA,"Live",2018-07-18,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"171397","1",25216,"1716","cato",331.100006103516,300.200012207031,NA,2013-08-21,0,"Dead","Dead",2014-10-17,NA,NA,"Dead",2015-08-05,NA,NA,"Dead",2016-08-02,NA,NA,"Dead",2017-08-02,NA,NA,"Dead",2018-07-18,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"171401","1",25220,"1710","cato",321.100006103516,186.899993896484,193.199996948242,2013-08-20,0.178869222631634,"Live","Live",2014-10-20,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-07-29,NA,NA,"Live",2017-06-30,NA,NA,"Live",2018-06-25,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"171402","1",25221,"1710","litu",322.5,195,137,2013-08-20,0.0579054214103821,"Live","Live",2014-10-20,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-07-29,NA,NA,"Live",2017-06-30,NA,NA,"Live",2018-06-25,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"171403","1",25222,"1710","litu",323.399993896484,193.899993896484,143.899993896484,2013-08-20,0.0659099034715819,"Live","Live",2014-10-20,NA,NA,"Live",2015-08-05,NA,NA,"Dead",2016-07-29,144,0.06603066920724,"Dead",2017-06-30,144,0.06603066920724,"Dead",2018-06-25,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"171404","1",25223,"1710","litu",324.700012207031,195.300003051758,NA,2013-08-20,0,"Dead","Dead",2014-10-20,NA,NA,"Dead",2015-08-05,NA,NA,"Dead",2016-07-29,NA,NA,"Dead",2017-06-30,NA,NA,"Dead",2018-06-25,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"171405","1",25224,"1710","litu",325.899993896484,194.5,239,2013-08-20,0.250922150589387,"Live","Live",2014-10-20,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-07-29,NA,NA,"Live",2017-06-30,NA,NA,"Live",2018-06-25,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"171406","1",25225,"1710","litu",326.899993896484,195.300003051758,228,2013-08-20,0.22162505375954,"Live","Live",2014-10-20,NA,NA,"Live",2015-08-05,NA,NA,"Live",2016-07-29,NA,NA,"Live",2017-06-30,NA,NA,"Live",2018-06-25,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
